LTE基站接入点数,地市,带宽,接入OLT个数,日峰值利用率,日峰值流速,日忙时均值利用率,日忙时均值流速,日期,是否接入LTE基站,是否接入OLT,环名称,环的总节点数,省,分类
2.0,焦作,1,0.0,0.00865,8.65,0.00741,7.41,20200302,是,否,生产楼接入环2-农信小区-市区图书馆-福安家园室分链,1.0,河南,接入层
8.0,焦作,10,0.0,0.01582,15.82,0.012539999999999999,12.54,20200302,是,否,沁阳接入环33-6290-柏香PTN960（10G）,1.0,河南,接入层
30.0,焦作,10,0.0,0.5680700000000001,568.07,0.5463,546.3,20200302,是,否,孟州接入环16-米庄-胡村,12.0,河南,接入层
6.0,焦作,1,0.0,0.022940000000000002,22.94,0.0223,22.3,20200302,是,否,焦作市接入环双跨环9-杨庄小学-大北张-广电花园室分链,1.0,河南,接入层
2.0,焦作,1,0.0,0.07173,71.73,0.03211,32.11,20200302,是,否,银发接入环5-三维室分-三维超市,1.0,河南,接入层
8.0,焦作,1,0.0,0.33694,336.94,0.31715,317.15,20200302,是,否,博爱接入环23-新北里-博爱齐村,9.0,河南,接入层
28.0,焦作,10,2.0,0.0,0.0,0.0,0.0,20200302,是,是,温县接入环3-小岳村北-祥云镇(10G),4.0,河南,接入层
8.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,修武县接入环21-焦作北-东新庄-常桥链,1.0,河南,接入层
0.0,焦作,1,0.0,0.03567,35.67,0.02852,28.52,20200302,否,否,马村链6-马村汇聚-马村数据机房2链,1.0,河南,接入层
38.0,焦作,1,0.0,0.5542100000000001,554.21,0.52112,521.12,20200302,是,否,焦作市区接入环1-安阳城-小绵五,10.0,河南,接入层
6.0,焦作,2,0.0,0.01001,10.01,0.00994,9.94,20200302,是,否,修武县双跨接入环8-军装北-郇封,7.0,河南,接入层
2.0,焦作,1,0.0,0.01145,11.45,0.00932,9.32,20200302,是,否,生产楼核心一链12-粮食局(室分),1.0,河南,接入层
2.0,焦作,1,0.0,0.006809999999999999,6.81,0.0055899999999999995,5.59,20200302,是,否,生产楼核心一链1-峰尚国际(室分),1.0,河南,接入层
14.0,焦作,1,0.0,0.22829,228.29,0.21516,215.16,20200302,是,否,沁阳接入环20-崇义粮局-西苟庄,6.0,河南,接入层
0.0,焦作,10,2.0,0.00087,0.87,0.00087,0.87,20200302,否,是,武陟县接入环49-澳通苑PTN970-武陟PTN970,2.0,河南,接入层
26.0,焦作,3,0.0,0.35835,358.35,0.34995,349.95,20200302,是,否,马村接入环3-马村小王村-马村医院南,8.0,河南,接入层
16.0,焦作,1,0.0,0.22396000000000002,223.96,0.22257,222.57,20200302,是,否,孟州接入环26-刘庄-西赵和,8.0,河南,接入层
1.0,焦作,1,0.0,0.0033900000000000002,3.39,0.0022,2.2,20200302,是,否,生产楼核心一链10-黄河河务局室分,1.0,河南,接入层
20.0,焦作,1,0.0,0.01233,12.33,0.01225,12.25,20200302,是,否,温县接入环39-殷庄-白沟作,9.0,河南,接入层
2.0,焦作,1,0.0,0.01566,15.66,0.013210000000000001,13.21,20200302,是,否,生产楼核心一链11-税苑小区室分,1.0,河南,接入层
12.0,焦作,1,0.0,0.09945,99.45,0.099,99.0,20200302,是,否,温县接入环31-赵堡镇留村基站-陈家沟,3.0,河南,接入层
4.0,焦作,1,0.0,0.03841,38.41,0.020399999999999998,20.4,20200302,是,否,生产楼核心一链24-星河公寓室分,2.0,河南,接入层
0.0,焦作,1,0.0,0.00053,0.53,0.00053,0.53,20200302,否,否,焦作市区接入环28-苏家作970,1.0,河南,接入层
4.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,武陟县接入环6-红旗二区-商贸城-阎徐店链,1.0,河南,接入层
6.0,焦作,1,0.0,0.11884,118.84,0.10834,108.34,20200302,是,否,温县接入环42-前上作东-温县远航塑料公司（铁塔）,2.0,河南,接入层
6.0,焦作,1,0.0,0.06762,67.62,0.05129,51.29,20200302,是,否,孟州接入环32-冯庄北-北开仪,2.0,河南,接入层
2.0,焦作,1,0.0,0.01106,11.06,0.010039999999999999,10.04,20200302,是,否,焦作市南北苑接入环2-创远机械厂-中惠食品厂链,1.0,河南,接入层
20.0,焦作,10,0.0,0.09609000000000001,96.09,0.07737000000000001,77.37,20200302,是,否,焦作市区接入环9-森林半岛-新河一桥西基站2,3.0,河南,接入层
0.0,焦作,1,0.0,0.01081,10.81,0.01009,10.09,20200302,否,否,阳庙汇聚接入环1-苏家作营业厅-阳庙汇聚,1.0,河南,接入层
0.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,否,否,武陟县接入链2-武陟机房数据2,1.0,河南,接入层
0.0,焦作,1,0.0,0.05921,59.21,0.05652,56.52,20200302,否,否,马村链6-马村农信社监控,1.0,河南,接入层
8.0,焦作,1,0.0,0.020730000000000002,20.73,0.01835,18.35,20200302,是,否,焦作市区接入环15-柿园-中站劳改大队-青龙峡链,3.0,河南,接入层
6.0,焦作,1,0.0,0.20879,208.79,0.19581,195.81,20200302,是,否,焦作市区接入环22-迎宾路1号灯杆--迎宾路6号灯杆,6.0,河南,接入层
0.0,焦作,1,0.0,0.36010000000000003,360.1,0.35688,356.88,20200302,否,否,焦作高新核心3链2-浪潮公司专线,1.0,河南,接入层
32.0,焦作,1,0.0,0.0499,49.9,0.034159999999999996,34.16,20200302,是,否,沁阳接入环29-西荒-冷庄,10.0,河南,接入层
12.0,焦作,1,0.0,0.045770000000000005,45.77,0.038869999999999995,38.87,20200302,是,否,生产楼核心一链2-中央翰邸(室分),2.0,河南,接入层
22.0,焦作,2,0.0,0.0,0.0,0.0,0.0,20200302,是,否,博爱接入环20-老马岭-西铁村,8.0,河南,接入层
2.0,焦作,1,0.0,0.00893,8.93,0.00766,7.66,20200302,是,否,生产楼核心一链15-恒基花园(室分),1.0,河南,接入层
12.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,武陟县接入环37-前高-谢旗营,4.0,河南,接入层
10.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,修武县双跨接入环3-磨台营--周庄东北角,7.0,河南,接入层
36.0,焦作,2,0.0,0.3491,349.1,0.3292,329.2,20200302,是,否,马村接入环4-山阳墙北村西-马村公安局,12.0,河南,接入层
18.0,焦作,1,0.0,0.13902,139.02,0.12951,129.51,20200302,是,否,修武县双跨接入环1-城关计生所-闫庄,5.0,河南,接入层
74.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,沁阳接入环39-粮食局-交警队2,17.0,河南,接入层
32.0,焦作,1,0.0,0.25411,254.11,0.23103,231.03,20200302,是,否,沁阳接入环46-王曲乡夏庄村基站（铁塔）-张武作村,9.0,河南,接入层
28.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,5136-韩愈小学-子架1-4-TPK1EM8F-1(PORT-1)-5120-孟州海尔广场-1-EG2-2(PORT-2),2.0,河南,接入层
72.0,焦作,10,0.0,0.49682,496.82,0.46855,468.55,20200302,是,否,焦作市接入环双跨环2-住郭庄北-太极体育馆东南,14.0,河南,接入层
14.0,焦作,1,0.0,0.11985,119.85,0.11824,118.24,20200302,是,否,博爱接入环27-上村南-柏山,4.0,河南,接入层
14.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,博爱接入环14-柏山制动器厂-柏山,5.0,河南,接入层
64.0,焦作,2,0.0,0.0,0.0,0.0,0.0,20200302,是,否,孟州接入环1-小宋庄-合雍办事处,13.0,河南,接入层
333.0,焦作,10,0.0,1.06594,1065.94,1.03105,1031.05,20200302,是,否,市区汇聚环1-万联世纪城-银发,3.0,河南,接入层
6.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,修武县接入环14-高村-南孟,1.0,河南,接入层
10.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,沁阳接入环24-移动基站-音乐广场-移动基站链,1.0,河南,接入层
22.0,焦作,GE,0.0,0.31359,313.59,0.30913,309.13,20200302,是,否,武陟县接入环20-斯坦福小镇-中医院东,4.0,河南,接入层
16.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,武陟县接入环12-杨洼-安庄,7.0,河南,接入层
12.0,焦作,1,0.0,0.024399999999999998,24.4,0.02102,21.02,20200302,是,否,修武县接入环25-烟草局东-刘庄,8.0,河南,接入层
6.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,修武县接入环14-北高村-南孟,5.0,河南,接入层
2.0,焦作,1,0.0,0.2315,231.5,0.21741,217.41,20200302,是,否,博爱接入环31-许良-上庄村委会,7.0,河南,接入层
22.0,焦作,1,0.0,0.047130000000000005,47.13,0.046950000000000006,46.95,20200302,是,否,孟州接入环17-运水村-海头,5.0,河南,接入层
0.0,焦作,1,0.0,0.0013,1.3,0.00099,0.99,20200302,否,否,沁阳接入环13-南坛(联通)-人寿保险2链,1.0,河南,接入层
30.0,焦作,1,0.0,0.16190000000000002,161.9,0.1497,149.7,20200302,是,否,焦作接入环11-东冯封-中站李封一村,11.0,河南,接入层
5.0,焦作,1,0.0,0.04273,42.73,0.03929,39.29,20200302,是,否,焦作接入环10-王冯封村东-西冯封村委链,2.0,河南,接入层
14.0,焦作,1,0.0,0.27368000000000003,273.68,0.24108000000000002,241.08,20200302,是,否,孟州接入环4-石井-田寺,3.0,河南,接入层
12.0,焦作,3,0.0,0.20517,205.17,0.19255,192.55,20200302,是,否,博爱接入环11-博爱县公路建设第一工程处-博爱紫水晶音乐会所,9.0,河南,接入层
4.0,焦作,1,0.0,0.00064,0.64,0.00064,0.64,20200302,是,否,孟州接入环33-汽车站西（铁塔）,1.0,河南,接入层
60.0,焦作,10,0.0,0.41383,413.83,0.39727999999999997,397.28,20200302,是,否,新新家园接入环4-焦作技师学校实训楼-定和小区,8.0,河南,接入层
18.0,焦作,1,0.0,0.09770000000000001,97.7,0.09472,94.72,20200302,是,否,沁阳接入环28-荣庄西北700米-东苟庄,7.0,河南,接入层
20.0,焦作,1,0.0,0.06495999999999999,64.96,0.06429,64.29,20200302,是,否,武陟县接入环11-桥湾西北-宁郭张庄,7.0,河南,接入层
14.0,焦作,10,0.0,0.15444,154.44,0.14455,144.55,20200302,是,否,焦作接入环3-朱村-中站轮胎厂南,6.0,河南,接入层
6.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,沁阳接入环18-袁屯-睿为科技有限公司,2.0,河南,接入层
40.0,焦作,1,0.0,0.14949,149.49,0.13769,137.69,20200302,是,否,中站接入环2-中站网通-中站劳动局,18.0,河南,接入层
32.0,焦作,30,0.0,0.40797000000000005,407.97,0.378,378.0,20200302,是,否,焦作市区接入环6-小北张东-中轴集团东南,22.0,河南,接入层
2.0,焦作,1,0.0,0.05661,56.61,0.04625,46.25,20200302,是,否,沁阳接入环23-神农坛-宋寨-晋煤集团,1.0,河南,接入层
84.0,焦作,10,0.0,0.48831,488.31,0.42002999999999996,420.03,20200302,是,否,新新家园接入环3-焦作钢厂-焦大教学楼,11.0,河南,接入层
0.0,焦作,2,0.0,0.0,0.0,0.0,0.0,20200302,否,否,生产楼核心二接入环1-邮政局集客1（生产）-邮政局集客(OA),2.0,河南,接入层
26.0,焦作,1,0.0,0.02564,25.64,0.019809999999999998,19.81,20200302,是,否,武陟县接入环13-何井-詹堤,4.0,河南,接入层
14.0,焦作,3,0.0,0.13321,133.21,0.12024,120.24,20200302,是,否,中站接入环3-银发-世纪小区,4.0,河南,接入层
12.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,武陟县接入环25-东马曲廉租房-新公安局,1.0,河南,接入层
66.0,焦作,10,0.0,0.0,0.0,0.0,0.0,20200302,是,否,新新家园接入环8-石油公司-水利局,6.0,河南,接入层
0.0,焦作,1,0.0,0.10443000000000001,104.43,0.09819,98.19,20200302,否,否,新新家园接入环7-中石化数据监控（集客）接入环,0.0,河南,接入层
2.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,博爱接入环30-茶棚-柏山超限站,7.0,河南,接入层
34.0,焦作,1,0.0,0.16158,161.58,0.13888,138.88,20200302,是,否,温县接入环18-兴发化工-许北张,8.0,河南,接入层
26.0,焦作,1,0.0,0.4811,481.1,0.47852999999999996,478.53,20200302,是,否,孟州接入环11-段东-东韩,9.0,河南,接入层
151.0,焦作,10,0.0,0.11259000000000001,112.59,0.09709000000000001,97.09,20200302,是,否,焦作市区接入环8-新理工松5机房-新理工博士楼,7.0,河南,接入层
18.0,焦作,1,0.0,0.41374,413.74,0.37512,375.12,20200302,是,否,中站接入环2-森林公园（市区）-中站网通,9.0,河南,接入层
26.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,焦作市马村接入环2-中轴-博丽建材南-墙南学校链,0.0,河南,接入层
8.0,焦作,1,0.0,0.05239,52.39,0.046439999999999995,46.44,20200302,是,否,焦作市接入环双跨环2-住郭庄北-太极体育馆东南-锦绣公馆小区南（铁塔）链,0.0,河南,接入层
42.0,焦作,10,0.0,0.50089,500.89,0.48594,485.94,20200302,是,否,焦作市马村接入环2-中轴-博丽建材南,18.0,河南,接入层
2.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,银发接入环1-新华中街2-万方科技学院图书馆-服务楼链,1.0,河南,接入层
2.0,焦作,1,0.0,0.00567,5.67,0.00566,5.66,20200302,是,否,银发接入环1-新华中街2-万方科技学院图书馆-五星电器室分链,1.0,河南,接入层
24.0,焦作,1,0.0,0.00514,5.14,0.00511,5.11,20200302,是,否,温县接入环43-化肥厂西-三家庄安置小区,7.0,河南,接入层
12.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,孟州接入环36-磨沟-德众物流,3.0,河南,接入层
22.0,焦作,10,2.0,1.02117,1021.17,0.94731,947.31,20200302,是,是,孟州接入环36-西禄村-槐树,9.0,河南,接入层
26.0,焦作,1,0.0,0.24092,240.92,0.22725,227.25,20200302,是,否,温县接入环10-北孟村-前岗,9.0,河南,接入层
14.0,焦作,1,0.0,0.18014,180.14,0.17408,174.08,20200302,是,否,温县接入环23-招贤-南孟,6.0,河南,接入层
28.0,焦作,1,0.0,0.36655,366.55,0.34558999999999995,345.59,20200302,是,否,武陟县接入环28-东仲许廉租房-后高,7.0,河南,接入层
16.0,焦作,1,0.0,0.06927,69.27,0.061950000000000005,61.95,20200302,是,否,温县接入环19-龙华铝业-西张王庄,7.0,河南,接入层
12.0,焦作,1,0.0,0.00838,8.38,0.0074199999999999995,7.42,20200302,是,否,博爱接入环29-前莎庄-西城2,4.0,河南,接入层
18.0,焦作,2,0.0,0.15990000000000001,159.9,0.1472,147.2,20200302,是,否,博爱接入环8-宏基小区南-西城东,7.0,河南,接入层
6.0,焦作,1,0.0,0.1386,138.6,0.12353,123.53,20200302,是,否,博爱接入环37-清华苑小区-南岳村北,6.0,河南,接入层
24.0,焦作,1,0.0,0.11763,117.63,0.10629000000000001,106.29,20200302,是,否,修武县接入环26-正源机械-澍清学院,2.0,河南,接入层
24.0,焦作,2,0.0,0.17881,178.81,0.16335,163.35,20200302,是,否,焦作市接入环双跨环12-迎宾馆东北角-西于村安置小区,2.0,河南,接入层
8.0,焦作,10,0.0,0.15547999999999998,155.48,0.15019,150.19,20200302,是,否,修武县双跨接入环12-周庄北--赵张弓,7.0,河南,接入层
8.0,焦作,1,0.0,0.24409999999999998,244.1,0.23849,238.49,20200302,是,否,孟州接入环18-塔地-杜庄南,5.0,河南,接入层
8.0,焦作,10,0.0,0.25196,251.96,0.25082,250.82,20200302,是,否,孟州接入环2-驸马庄-南庄三村,7.0,河南,接入层
44.0,焦作,3,0.0,0.3322,332.2,0.31864,318.64,20200302,是,否,焦作市区接入环14-九里山矿-未来铝业,12.0,河南,接入层
59.0,焦作,10,0.0,0.06628,66.28,0.05924,59.24,20200302,是,否,焦作市区接入环7-新理工大安全学院-理工大力附中操场西北,7.0,河南,接入层
36.0,焦作,1,0.0,0.15927000000000002,159.27,0.15627000000000002,156.27,20200302,是,否,孟州接入环34-东关联通-凤凰路与河阳路,9.0,河南,接入层
2.0,焦作,1,0.0,0.060649999999999996,60.65,0.046799999999999994,46.8,20200302,是,否,新新家园接入环9-新新家园数据-解放区农信社,2.0,河南,接入层
22.0,焦作,1,0.0,0.16931000000000002,169.31,0.14966,149.66,20200302,是,否,武陟县接入环11-三阳2-宁郭镇政府,1.0,河南,接入层
0.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,否,否,温县接入链2-凤凰城,1.0,河南,接入层
14.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,武陟县接入环17-炉里-后刘庄,6.0,河南,接入层
30.0,焦作,10,0.0,0.18126,181.26,0.16808,168.08,20200302,是,否,生产楼接入环3-绿园小区(常庄)-国税局(怡园集贸市场),5.0,河南,接入层
0.0,焦作,1,0.0,0.01249,12.49,0.0124,12.4,20200302,否,否,生产楼接入环6-发改委专线汇聚链路,1.0,河南,接入层
8.0,焦作,10,0.0,0.16884,168.84,0.1293,129.3,20200302,是,否,孟州接入环29-西虢镇乡政府-槐树东,7.0,河南,接入层
16.0,焦作,1,0.0,0.18169,181.69,0.16733,167.33,20200302,是,否,温县接入环36-安乐寨-泛家居工业园,7.0,河南,接入层
0.0,焦作,10,0.0,0.0,0.0,0.0,0.0,20200302,否,否,6454-锦绣江南机房970-子架1-1-TPK1EX1S-1(PORT-1)-6001-锦绣江南-5-82EX2-2(对接锦绣江南PTN970),0.0,河南,接入层
10.0,焦作,1,0.0,0.09364,93.64,0.08921,89.21,20200302,是,否,武陟县接入环38-小徐岗东-迎宾苑,6.0,河南,接入层
0.0,焦作,10,0.0,0.08877,88.77,0.08825,88.25,20200302,否,否,博爱接入环4-东界沟-南张茹,7.0,河南,接入层
8.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,武陟县接入环29-商贸城2-兰封-南流西链,5.0,河南,接入层
18.0,焦作,1,0.0,0.02431,24.31,0.024239999999999998,24.24,20200302,是,否,修武县接入环12-裕国庄-葛庄煤球厂,4.0,河南,接入层
20.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,武陟县接入环19-圪垱店北-冯丈,8.0,河南,接入层
10.0,焦作,1,0.0,0.011130000000000001,11.13,0.011,11.0,20200302,是,否,温县接入环21-陈家沟西-温县电信北平皋（共享电信）,5.0,河南,接入层
16.0,焦作,1,0.0,0.25727999999999995,257.28,0.24468,244.68,20200302,是,否,温县接入环25-北冶（联通）-西招贤,9.0,河南,接入层
6.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,焦作市区接入环9-森林半岛-新河一桥西基站2--龙源湖国际广场链,1.0,河南,接入层
29.0,焦作,1,0.0,0.14667,146.67,0.12153,121.53,20200302,是,否,焦作接入环10-王冯封村东-西冯封村委,10.0,河南,接入层
10.0,焦作,10,0.0,0.15711000000000003,157.11,0.14343999999999998,143.44,20200302,是,否,中站接入环3-十三中-世纪小区,3.0,河南,接入层
6.0,焦作,1,0.0,0.020149999999999998,20.15,0.01011,10.11,20200302,是,否,新新家园链4-大丰商场室分,1.0,河南,接入层
2.0,焦作,1,0.0,0.01125,11.25,0.00974,9.74,20200302,是,否,焦作市区接入环15-柿园-中站劳改大队-影寺,1.0,河南,接入层
20.0,焦作,1,0.0,0.08193,81.93,0.08136,81.36,20200302,是,否,沁阳接入环10-吉祥楼-沁阳公安局,6.0,河南,接入层
4.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,沁阳接入环22-姑姑寺-双磨,0.0,河南,接入层
22.0,焦作,1,0.0,0.16943,169.43,0.15284,152.84,20200302,是,否,焦作接入环7-小尚-中南路与怡光路交叉口西南,9.0,河南,接入层
0.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,否,否,生产楼接入环7-大别山商务酒店-农信小区链,1.0,河南,接入层
14.0,焦作,GE,0.0,0.06451000000000001,64.51,0.055549999999999995,55.55,20200302,是,否,修武县双跨接入环4-万方铝厂--烈杠营,8.0,河南,接入层
2.0,焦作,1,0.0,0.01095,10.95,0.0108,10.8,20200302,是,否,博爱接入环31-许良-燕京啤酒厂,0.0,河南,接入层
0.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,否,否,焦作市接入环双跨环9-杨庄小学-大北张-焦作同仁医院5楼链,1.0,河南,接入层
12.0,焦作,1,0.0,0.22973,229.73,0.21269,212.69,20200302,是,否,博爱接入环35-水务公司-小中里西南,9.0,河南,接入层
16.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,武陟县接入环50-总干桥道班-西水寨,5.0,河南,接入层
34.0,焦作,1,0.0,0.06536,65.36,0.03646,36.46,20200302,是,否,沁阳接入环38-廖屯西基站（铁塔）-益民小区西（铁塔）,10.0,河南,接入层
40.0,焦作,1,0.0,0.3175,317.5,0.29944,299.44,20200302,是,否,孟州接入环25-南街-孟州党校,7.0,河南,接入层
6.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,修武县接入环14-北高村-南孟-北高村链,2.0,河南,接入层
36.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,沁阳接入环22-孟庄-和庄,11.0,河南,接入层
38.0,焦作,2,0.0,0.07366,73.66,0.06856,68.56,20200302,是,否,孟州接入环27-孟州移动公司（6F）2-孟州移动公司（6F）,2.0,河南,接入层
14.0,焦作,10,0.0,0.0,0.0,0.0,0.0,20200302,是,否,沁阳环14-义庄-紫陵,6.0,河南,接入层
10.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,武陟县接入环46-南虹桥营业厅-北东陶村,3.0,河南,接入层
4.0,焦作,1,0.0,0.0,0.0,0.0,0.0,20200302,是,否,焦作市区接入环8-新理工松5机房-新理工博士楼-希望小学链,1.0,河南,接入层
